brand,milage,fuel_type,transmission,price,horsepower,engine_displacement,age
49,27000,4,33,53000,4.0,270.0,6
40,60000,4,42,37000,2.5,350.0,8
40,31678,4,19,21995,3.8,355.0,19
14,92203,2,8,39985,6.0,331.6983232435877,5
5,28000,4,42,45000,3.0,300.0,7
34,54500,4,31,33999,3.0,362.0,7
9,49098,4,42,47900,4.3,195.0,5
5,54293,4,42,62500,4.4,567.0,9
4,71280,4,19,19998,3.0,333.0,12
14,102000,4,15,33900,3.5,365.0,8
49,269885,4,33,29500,5.7,381.0,8
1,15500,4,33,44000,3.0,355.0,1
5,84500,4,33,20000,3.0,300.0,10
40,59338,4,42,32999,3.0,335.0,7
23,87000,4,33,15000,2.4,200.0,10
34,65680,4,21,24950,2.0,255.0,8
9,171750,2,33,14490,5.3,320.0,14
6,15109,4,28,51899,6.0,331.6983232435877,4
4,90818,4,33,3995,2.0,211.0,13
29,118000,4,19,5000,1.6,172.0,16
19,74500,4,33,15499,2.0,245.0,7
14,124000,2,15,40900,6.2,385.0,5
20,17340,4,21,29000,3.7,330.0,11
15,105674,4,3,22500,5.3,355.0,6
51,46250,4,27,32000,2.0,331.6983232435877,4
5,50000,4,15,24950,4.4,445.0,6
49,86500,4,33,10900,3.3,210.0,16
14,156453,1,15,39000,6.7,440.0,7
26,53649,4,27,26000,3.5,295.0,4
5,80211,4,33,15000,3.0,300.0,10
4,8940,4,42,39000,5.2,610.0,5
32,148740,4,33,4700,2.0,155.0,10
14,228000,4,33,3850,4.6,292.0,17
50,79600,4,21,28250,2.0,292.0,8
46,106000,4,11,15750,2.5,265.0,10
32,2636,4,16,34645,2.5,331.6983232435877,4
26,128000,4,19,9999,5.0,416.0,15
5,50000,4,27,61000,4.4,445.0,5
14,31250,4,33,42500,2.7,325.0,6
26,178000,4,33,4500,3.5,270.0,15
34,15443,5,31,61900,3.0,369.0,2
23,99686,4,28,20708,3.3,331.6983232435877,5
34,99999,4,21,29999,4.7,449.0,6
40,43000,4,21,50000,3.8,400.0,11
5,50992,4,27,35000,4.4,567.0,5
5,7000,4,27,50000,3.0,335.0,2
9,172024,4,7,8500,3.7,242.0,16
5,125500,4,27,19500,2.0,240.0,9
14,28260,4,3,61500,3.5,450.0,4
29,95798,4,19,7200,1.6,172.0,17
40,170000,4,11,9750,2.7,240.0,19
49,133121,5,33,7900,2.4,147.0,17
5,7751,4,27,44596,4.4,445.0,5
14,68575,4,33,26000,2.3,310.0,7
4,185000,4,33,5500,2.0,211.0,13
21,45000,4,33,9200,4.0,290.0,24
14,106700,4,15,17500,3.5,290.0,11
14,119000,2,33,17000,2.5,169.0,6
22,60942,4,28,18795,2.0,331.6983232435877,4
22,80150,4,27,34700,3.6,293.0,5
22,66075,4,28,37405,2.0,331.6983232435877,4
9,13600,4,19,33500,6.2,455.0,3
50,7458,4,19,64000,2.0,315.0,2
34,105500,4,21,19000,2.0,241.0,9
14,67499,4,3,15995,3.5,375.0,7
21,58000,4,33,51500,5.0,550.0,7
25,89400,4,42,33800,3.0,340.0,8
4,73837,4,28,24995,3.0,331.6983232435877,5
11,23700,4,27,40950,5.7,360.0,2
41,54200,5,27,39500,5.7,395.0,4
32,11737,4,35,33687,2.5,331.6983232435877,3
1,87888,4,42,19950,2.4,201.0,7
26,41000,4,27,30000,4.6,360.0,10
5,244000,5,27,3750,3.0,382.0,3
49,5020,4,33,17900,3.5,278.0,2
16,51300,4,42,27900,2.5,300.0,7
20,83000,4,33,16000,3.5,295.0,7
5,70582,4,27,27000,3.0,300.0,6
36,136400,4,9,7500,3.8,260.0,17
26,86000,4,27,40000,5.0,416.0,14
14,110000,4,33,8500,5.4,300.0,20
32,130000,4,11,11000,1.8,142.0,21
14,65900,4,3,27499,3.5,375.0,6
45,180036,4,33,9100,2.4,161.0,14
14,45203,4,3,44850,3.5,375.0,6
22,136500,4,33,13500,3.8,202.0,15
5,40000,5,27,48000,3.0,335.0,4
9,45000,4,33,39999,6.2,455.0,6
14,66500,4,19,25900,3.7,305.0,11
51,117000,4,42,14500,2.5,218.0,10
27,76000,4,15,18000,3.5,380.0,7
34,58375,4,21,49750,3.5,302.0,10
5,135000,4,15,9999,3.0,300.0,16
4,101000,5,21,58000,2.0,248.0,5
11,78000,4,9,21000,5.7,370.0,8
5,36824,4,15,23999,2.0,174.0,6
26,43000,4,33,38000,3.5,295.0,6
9,20000,4,42,59400,6.2,430.0,14
34,94000,3,33,11900,3.716927534611586,331.6983232435877,31
22,41000,4,27,39900,3.6,285.0,5
9,158000,4,7,2500,5.7,340.0,26
9,62200,2,33,35500,5.3,320.0,12
34,120800,4,21,13000,4.7,429.0,11
9,7900,4,33,46000,6.2,490.0,1
8,126500,2,33,41900,6.2,403.0,15
26,148000,4,33,10000,2.5,204.0,12
5,53000,4,27,35000,2.0,248.0,6
41,45867,4,34,43449,6.4,331.6983232435877,3
26,26800,4,27,44000,3.5,311.0,3
9,19200,4,27,48000,6.2,420.0,3
4,25000,4,42,40000,2.0,220.0,6
14,23442,4,33,37000,2.3,300.0,4
8,93000,4,15,12500,3.0,270.0,12
15,145000,4,33,18995,5.3,355.0,9
46,83500,4,19,15900,2.0,200.0,11
14,77107,4,34,22999,3.5,331.6983232435877,6
5,85766,4,27,13800,3.0,300.0,11
17,8210,4,3,46900,3.5,280.0,2
9,98000,4,33,17900,5.7,310.0,22
41,34000,4,27,65000,5.7,395.0,3
15,82900,4,33,18000,5.3,355.0,9
4,54900,4,33,48000,3.0,354.0,6
5,27989,4,33,21495,2.4,228.0,4
26,104000,4,9,24500,3.5,306.0,7
5,91545,4,33,10000,3.0,300.0,10
29,129999,4,19,29999,2.0,189.0,8
32,30455,4,16,18987,2.5,331.6983232435877,3
4,119950,4,33,19000,2.0,252.0,8
9,4753,4,33,57000,5.3,355.0,2
5,80211,4,33,19995,3.0,300.0,11
26,82963,4,27,26900,4.6,386.0,10
5,72903,4,27,27000,4.4,560.0,9
9,74139,4,7,30500,4.8,285.0,18
5,46000,4,42,29999,2.0,248.0,5
5,86629,4,19,20500,3.0,300.0,14
26,18000,4,33,34999,5.0,471.0,3
5,125470,4,19,5000,4.8,360.0,16
37,126700,4,33,14000,5.6,305.0,17
11,16000,4,42,18000,6.4,485.0,6
49,31000,4,33,38900,3.5,295.0,5
5,89000,4,27,15900,3.0,300.0,10
46,93000,4,36,30000,2.0,152.0,4
4,54700,2,27,20995,2.0,220.0,7
5,45253,4,19,27499,2.0,240.0,9
26,128032,4,42,24500,3.5,311.0,12
34,121250,4,33,13600,3.5,302.0,11
9,139105,4,34,18688,3.6,331.6983232435877,5
5,98200,4,42,35000,4.0,414.0,13
19,26465,4,28,26288,2.5,331.6983232435877,3
14,113294,4,15,37899,2.0,245.0,6
4,37500,4,15,22999,2.0,200.0,7
5,129999,4,19,49999,4.0,414.0,13
26,51000,4,33,58000,5.7,383.0,5
17,138415,4,9,10500,2.4,166.0,16
7,15000,4,33,39995,2.5,197.0,2
25,79000,4,33,29999,3.0,380.0,3
36,135000,4,36,7000,2.4,168.0,14
14,69800,4,3,44800,3.5,375.0,5
26,100000,5,42,11500,3.5,295.0,11
9,56000,2,33,18000,5.3,320.0,12
14,114000,4,33,4900,4.0,210.0,25
40,33088,4,21,23950,3.4,325.0,11
15,49105,4,33,41500,5.3,355.0,8
5,82000,4,42,13998,3.0,300.0,13
22,144770,4,7,7300,3.7,210.0,20
14,239000,4,33,8000,6.8,310.0,23
33,66250,4,23,40995,4.0,331.6983232435877,6
5,105000,4,33,29500,4.0,414.0,12
1,183455,4,9,5500,3.7,300.0,11
19,55000,4,19,28000,2.0,260.0,14
40,13850,4,21,59500,3.8,385.0,14
5,74850,4,27,17000,3.0,300.0,9
5,69750,4,33,30500,2.0,240.0,8
34,54800,4,33,23000,2.0,268.0,8
51,170000,4,33,7500,3.716927534611586,331.6983232435877,29
49,33012,4,28,38500,2.0,331.6983232435877,3
9,56654,4,16,43860,3.6,331.6983232435877,5
14,101000,4,42,27000,5.0,412.0,13
25,105000,4,33,10500,5.0,375.0,11
4,87500,4,21,24000,3.0,333.0,10
9,2894,4,3,63900,5.3,355.0,2
9,3158,4,27,60995,6.2,490.0,1
4,14000,4,27,44000,3.0,349.0,4
14,110000,4,19,30000,5.0,412.0,11
14,3400,4,3,57000,2.3,275.0,3
5,80124,4,27,23995,2.0,240.0,8
22,175722,4,33,9950,4.0,181.0,26
22,23000,4,9,42000,3.6,285.0,6
14,125000,4,15,18900,5.0,435.0,9
9,75000,4,33,15000,3.8,240.0,19
4,94000,4,27,12500,3.0,310.0,12
34,89563,4,21,60000,3.5,302.0,9
8,56536,4,27,29995,6.2,420.0,6
49,163000,4,33,8300,4.0,270.0,13
22,111000,4,33,7599,2.0,158.0,8
14,125519,5,33,4750,2.0,188.0,11
21,49650,4,27,41500,5.0,550.0,6
14,29000,4,33,29000,3.5,375.0,6
25,130000,4,33,15500,5.0,510.0,16
26,68500,4,33,30500,3.5,295.0,8
25,153843,4,33,9950,4.4,300.0,17
41,194000,4,33,6900,3.6,280.0,13
26,2533,4,33,63997,4.6,301.0,4
49,160000,4,33,14500,2.7,159.0,11
40,72700,4,21,30500,3.4,350.0,9
14,158000,4,33,8500,6.8,305.0,18
9,2200,4,42,42500,6.2,490.0,2
5,91545,4,19,18000,3.0,300.0,12
5,85275,4,27,24899,3.0,300.0,8
9,104000,4,15,10500,6.0,353.0,7
22,30301,4,28,31599,5.7,331.6983232435877,2
9,117000,4,15,28000,5.3,355.0,7
5,19300,4,27,36000,3.0,335.0,6
17,62000,4,36,24000,1.5,174.0,4
40,86000,4,42,19000,3.0,420.0,9
21,58000,4,42,63500,5.0,550.0,6
49,31000,4,15,43000,5.7,381.0,2
5,46000,5,42,40000,3.0,335.0,4
34,89148,2,33,17800,3.5,302.0,10
9,139000,4,33,26900,4.3,190.0,20
32,23230,4,19,36740,2.5,227.0,2
34,28663,4,32,45950,2.0,331.6983232435877,5
4,89500,4,42,26500,3.0,310.0,9
39,119000,4,7,12990,3.8,200.0,23
49,76000,4,33,18300,3.5,266.0,9
11,118000,4,33,17900,5.9,245.0,18
25,111000,4,33,15500,5.0,375.0,11
6,31875,4,28,51890,5.0,331.6983232435877,5
30,25721,4,28,62479,3.0,331.6983232435877,4
5,44000,4,27,54999,4.4,523.0,4
4,48000,4,42,36750,3.0,280.0,6
51,80000,4,33,16000,2.0,316.0,11
7,20104,4,28,33295,2.0,331.6983232435877,3
5,112000,4,33,12700,3.0,300.0,11
9,73000,4,19,24900,5.7,350.0,26
19,71000,4,42,10995,2.0,210.0,14
37,82900,4,36,23000,3.5,290.0,8
49,109000,5,33,14980,2.4,147.0,2
14,53000,2,15,25221,6.2,385.0,12
17,14442,4,31,29800,3.5,280.0,5
9,104000,2,33,23400,5.3,355.0,9
5,38718,4,21,35000,3.0,425.0,8
32,81400,4,15,19470,3.7,273.0,8
25,55000,4,42,42000,3.0,380.0,6
37,96600,4,39,17000,4.0,261.0,14
40,155000,4,19,9000,3.4,300.0,17
14,89000,3,33,7300,3.716927534611586,331.6983232435877,29
49,123921,4,33,8550,4.7,282.0,17
41,35003,4,28,37405,5.7,331.6983232435877,4
49,32744,4,36,18000,2.5,182.0,4
5,55250,4,27,29999,2.0,248.0,6
22,27989,4,27,38500,3.6,285.0,3
5,61000,4,42,28500,4.4,445.0,8
5,48000,4,42,48000,4.4,445.0,5
26,6875,4,42,57300,5.0,471.0,2
26,6449,4,16,28995,2.0,331.6983232435877,5
14,111700,4,33,16500,2.5,169.0,8
20,95400,4,33,14195,3.5,265.0,10
5,92984,4,42,17000,2.0,240.0,9
14,95000,2,33,34000,3.7,275.0,4
14,175000,4,11,5990,3.5,265.0,17
14,11806,4,3,32300,2.7,325.0,3
19,127131,4,33,16770,2.7,173.0,9
5,125500,4,33,12950,2.0,240.0,9
5,71200,4,27,28450,3.0,300.0,9
5,34920,4,19,38900,3.0,320.0,11
34,54000,4,21,37000,6.3,451.0,12
14,16000,4,33,7500,4.0,210.0,23
5,78500,4,42,21000,4.4,445.0,8
40,104000,4,19,20900,3.8,355.0,21
9,34500,4,19,23000,6.2,426.0,14
8,152000,4,15,8500,2.5,202.0,12
25,86202,4,27,24999,2.0,240.0,8
22,24040,4,19,29000,3.6,285.0,6
9,164000,4,19,45515,6.2,455.0,8
9,160000,4,7,4500,1.4,138.0,15
19,68050,4,42,53900,3.8,291.0,2
41,7396,4,28,29999,5.7,331.6983232435877,4
14,74000,4,15,20000,2.7,315.0,6
49,193827,4,33,23500,4.0,239.0,15
9,7600,4,19,30500,6.2,455.0,3
8,53450,4,33,39999,6.2,420.0,7
34,127500,4,42,17999,2.0,208.0,10
21,134000,4,15,9500,4.2,300.0,18
27,2550,4,3,48000,3.5,450.0,2
9,110000,4,33,6000,3.5,220.0,18
29,12370,4,42,25000,1.6,181.0,10
34,71097,4,21,23750,4.7,449.0,8
34,77000,4,21,13500,3.5,302.0,11
9,75000,4,15,42000,5.3,355.0,6
25,47000,4,27,30900,3.0,380.0,5
50,153332,4,33,9000,2.8,140.0,23
14,5040,4,33,41000,3.5,450.0,2
34,46100,4,33,48500,4.0,463.0,4
26,112000,4,33,11900,3.5,268.0,16
27,36524,4,7,14900,4.6,239.0,20
14,111700,2,33,19500,2.5,169.0,9
34,46000,4,21,56000,4.0,503.0,7
19,190120,4,33,15100,3.8,344.0,10
14,48000,4,33,53000,3.5,310.0,3
9,162750,4,7,12490,5.3,355.0,18
14,98000,4,42,43500,3.5,365.0,7
36,1585,4,21,7390,2.0,152.0,2
4,108000,4,21,23000,3.0,333.0,8
5,45000,4,19,35000,3.0,320.0,12
14,92861,4,15,23500,3.5,290.0,7
1,106700,4,15,16000,3.7,300.0,11
34,49650,4,31,52000,2.0,241.0,6
5,35000,4,42,56000,4.4,567.0,7
18,63750,4,15,14900,6.2,393.0,18
40,46150,4,42,19000,4.8,400.0,10
34,183000,4,15,11000,3.5,268.0,16
9,31000,2,15,35000,5.3,320.0,11
49,52000,4,15,20500,5.7,381.0,13
49,40000,3,33,14000,3.716927534611586,151.0,8
40,2100,4,33,54900,2.9,375.0,1
21,170000,4,9,4900,4.0,290.0,19
9,116157,4,33,8000,3.6,312.0,14
15,162750,4,33,36000,5.3,355.0,7
9,51338,4,3,42250,5.3,355.0,3
4,21832,4,42,41500,3.0,349.0,5
22,41500,4,42,28900,6.4,470.0,6
20,136390,4,21,20470,5.6,400.0,9
14,300183,4,33,25500,4.6,220.0,25
34,170000,4,21,7500,5.0,302.0,18
14,8800,4,1,29900,3.716927534611586,290.0,3
17,67039,4,34,36791,3.5,331.6983232435877,3
5,22564,4,42,47500,3.0,335.0,2
9,102604,2,15,25000,5.3,355.0,10
26,134000,4,33,8500,3.3,230.0,15
27,111000,4,33,8900,2.0,240.0,9
5,96000,4,27,24000,3.0,300.0,10
9,57000,4,33,52000,5.3,355.0,3
40,48900,4,21,62500,3.4,350.0,9
9,2000,4,3,23999,3.0,277.0,2
9,104000,4,15,23000,5.3,355.0,9
46,6025,4,33,27500,2.0,272.0,4
51,24280,4,33,36740,2.0,330.0,5
34,47000,4,21,48990,4.7,335.0,13
4,40000,4,21,65000,3.0,310.0,8
36,186040,4,33,5100,2.4,140.0,17
14,66770,2,33,32750,6.2,385.0,5
34,59600,4,33,29500,3.5,302.0,10
5,19700,5,27,35999,3.0,335.0,4
23,153692,4,33,3200,2.7,173.0,17
5,60345,4,42,26950,4.4,560.0,9
5,72277,4,33,55000,3.0,425.0,8
22,141800,4,33,10000,3.7,210.0,21
10,64500,4,33,15000,3.5,250.0,23
26,2533,4,15,41000,4.6,301.0,1
26,106000,4,15,19500,4.6,301.0,14
8,105760,4,15,22500,3.0,270.0,13
22,71000,4,9,16750,3.6,285.0,11
26,107818,4,15,19999,2.5,204.0,9
40,81400,4,42,27200,2.0,252.0,9
9,113395,2,15,30000,5.3,315.0,11
14,98000,4,15,27000,3.5,375.0,8
22,58500,4,33,34000,3.6,293.0,6
23,89000,4,33,31900,3.3,365.0,5
9,35000,4,19,63997,6.2,455.0,5
14,176691,4,33,19500,5.4,300.0,16
10,57690,4,27,12000,3.6,292.0,11
5,49990,4,33,25000,2.0,248.0,5
5,65000,4,42,24995,3.0,300.0,10
8,56860,4,28,25987,3.6,331.6983232435877,11
37,89144,3,33,6399,3.716927534611586,331.6983232435877,30
34,88600,4,33,12800,2.0,208.0,10
23,109580,4,15,17000,2.4,192.0,9
48,30000,4,33,51999,3.716927534611586,455.0,2
14,79615,4,17,20990,2.0,331.6983232435877,7
14,92000,1,15,54000,6.7,450.0,6
9,140600,4,7,6500,3.8,200.0,16
27,92031,4,15,9500,2.0,240.0,8
50,99700,4,33,12500,2.0,200.0,9
8,146000,4,15,12000,3.0,270.0,16
34,75539,4,21,34995,4.6,362.0,10
20,89500,4,33,15995,5.6,400.0,9
27,95000,4,33,10750,5.7,305.0,14
37,37100,4,21,40750,5.6,390.0,6
8,52500,4,15,23950,6.2,420.0,6
40,67210,4,19,51950,4.8,440.0,9
26,85275,4,16,20818,4.6,331.6983232435877,9
41,57918,4,33,27500,3.6,305.0,7
49,205000,4,33,10340,3.0,220.0,14
23,41500,4,27,54000,3.3,365.0,4
21,71290,4,33,29000,3.0,340.0,5
34,1500,4,33,60000,4.0,416.0,3
50,47000,4,21,35300,2.0,292.0,8
9,13700,4,19,45000,6.2,455.0,2
40,107000,4,19,22500,3.4,300.0,19
8,72329,4,33,33500,3.6,308.0,5
37,87500,4,36,15900,3.5,290.0,12
22,25250,4,33,46500,3.6,285.0,2
5,79893,4,21,20900,3.2,333.0,11
5,10950,4,27,61900,3.0,425.0,4
9,49000,4,15,26600,5.3,355.0,11
5,58000,4,42,41100,4.4,567.0,7
25,173452,4,33,4000,4.7,230.0,19
40,86818,4,27,13999,3.6,300.0,8
14,115000,4,15,12000,3.5,365.0,10
25,74595,4,33,22000,3.0,340.0,8
1,32500,4,33,33500,2.4,206.0,4
5,126760,4,42,14000,4.4,445.0,10
14,179000,4,33,17900,4.6,239.0,14
34,186000,4,33,10000,3.5,302.0,10
37,30900,4,33,28000,2.5,182.0,4
7,19079,4,33,13000,3.6,304.0,8
9,2200,4,42,48500,6.2,490.0,1
14,19200,4,33,37000,3.5,310.0,4
34,74000,4,21,30500,3.5,302.0,8
26,70891,4,33,22500,3.5,260.0,10
11,180036,3,33,9995,3.716927534611586,331.6983232435877,14
34,67289,4,21,23999,2.0,241.0,9
32,19000,4,42,35000,2.5,187.0,3
5,13700,5,27,55000,3.0,382.0,3
5,89726,4,33,13349,2.0,240.0,10
37,39750,4,21,36950,1.6,188.0,7
26,101000,5,33,19500,1.8,134.0,12
5,92000,4,19,23000,3.0,320.0,9
22,16500,4,27,48500,3.6,285.0,1
34,32500,4,33,43500,3.0,385.0,4
17,141800,4,39,4400,2.4,160.0,20
26,79422,4,33,23000,3.5,302.0,6
25,111000,4,33,34000,5.0,375.0,11
34,14000,4,21,52590,5.5,577.0,8
5,40000,4,33,45000,4.4,445.0,6
22,18000,4,27,65000,3.6,285.0,4
26,39700,4,33,16500,3.5,268.0,9
25,36670,4,27,37500,5.0,510.0,8
41,41800,4,27,28000,5.7,395.0,3
49,96400,5,36,28000,3.5,306.0,9
30,1000,4,42,37000,3.0,404.0,7
9,55000,4,33,36800,5.3,355.0,4
40,70800,4,42,14000,4.8,550.0,14
51,15903,4,27,25500,2.0,330.0,4
8,44692,4,28,42433,3.6,331.6983232435877,5
20,120000,4,33,6000,3.7,328.0,13
5,70000,4,33,10000,2.0,240.0,10
32,44168,4,33,34500,2.5,187.0,4
5,2492,4,28,29430,3.0,331.6983232435877,5
9,55000,4,33,38000,6.2,455.0,6
7,53000,4,7,6500,3.8,200.0,15
11,26000,4,27,45000,5.7,372.0,3
34,148000,4,33,9900,4.7,335.0,13
46,112000,4,36,9500,2.0,148.0,10
5,123000,4,19,16000,3.0,300.0,15
20,170000,4,36,7500,2.5,175.0,12
14,148000,4,33,13000,3.5,290.0,9
5,82849,4,27,20999,3.0,300.0,8
49,51400,2,15,39000,5.7,381.0,8
26,231500,4,42,23000,3.5,272.0,9
20,141775,4,21,34999,5.6,400.0,10
40,103010,4,33,15000,3.6,300.0,13
14,105760,4,33,38000,4.6,292.0,16
14,136500,4,33,6999,5.0,412.0,14
17,122961,4,15,23999,3.5,280.0,8
14,92000,2,15,24000,2.0,160.0,8
5,120000,4,27,13500,4.4,400.0,12
5,24300,4,33,29500,2.0,248.0,5
14,271000,4,15,9500,5.4,300.0,13
5,19800,4,42,27200,2.0,228.0,2
4,16500,5,27,45500,3.0,335.0,4
8,2076,4,27,6730,3.6,310.0,6
4,153000,4,33,9250,3.0,272.0,17
40,92000,4,27,27000,3.6,420.0,9
14,44700,4,42,55000,5.4,540.0,6
34,60000,4,42,29000,4.0,503.0,7
19,89000,4,42,13000,3.8,344.0,11
26,86300,4,33,18000,4.6,310.0,11
21,82900,4,33,16800,5.0,385.0,11
5,125000,4,42,13000,2.0,240.0,9
32,21444,4,16,28500,2.5,331.6983232435877,3
5,60255,4,19,19600,3.0,425.0,9
49,50850,4,15,38000,5.7,381.0,7
22,78007,4,33,14750,2.5,173.0,10
14,95428,4,21,20000,3.7,275.0,9
10,120000,4,33,6499,3.6,292.0,14
22,66000,4,39,12000,2.4,150.0,21
34,14000,4,21,46900,2.0,208.0,4
9,100500,3,33,12500,3.716927534611586,331.6983232435877,28
37,152270,4,33,9950,5.6,305.0,19
22,31700,4,27,43500,3.6,293.0,5
22,24500,5,33,48000,3.6,285.0,1
14,92000,4,3,30499,3.5,375.0,5
23,500,4,36,25500,2.0,147.0,2
37,126500,4,11,20000,3.5,300.0,24
14,107000,2,15,22000,5.0,385.0,8
20,18000,4,42,32000,3.0,300.0,4
49,84681,5,33,11500,2.0,188.0,10
25,66500,4,33,21500,3.0,340.0,10
49,61500,4,33,36500,4.0,270.0,6
4,67300,4,27,36500,3.0,349.0,6
22,12700,4,27,38500,3.6,285.0,4
27,79785,4,15,16488,2.0,245.0,8
14,58800,4,21,10000,2.5,175.0,8
5,30000,5,42,36999,3.0,335.0,5
22,161900,2,33,4400,4.7,235.0,17
14,23436,4,3,42700,2.7,325.0,3
17,91600,4,15,36000,3.5,280.0,3
14,82978,4,15,27499,3.7,305.0,11
4,23350,5,42,42599,3.0,335.0,5
21,37777,4,33,29000,2.0,247.0,6
49,113000,4,9,6730,3.3,210.0,16
5,44000,4,19,52590,3.0,425.0,9
49,170000,4,33,7700,2.4,158.0,17
49,69000,5,33,18995,1.8,134.0,10
34,49899,4,31,52500,2.0,241.0,5
9,49170,4,19,30000,5.7,350.0,20
9,58800,4,33,14900,5.3,300.0,15
4,85500,2,21,7450,2.0,220.0,9
14,58000,4,19,34700,5.0,460.0,5
50,33850,4,19,8550,1.8,170.0,7
9,52000,4,33,14750,3.8,240.0,15
29,96000,4,15,15495,2.0,189.0,10
49,19000,5,3,53000,3.4,437.0,2
17,67500,4,33,16000,2.0,240.0,12
50,42000,4,11,15500,2.8,174.0,22
14,85000,4,3,31000,3.5,365.0,5
14,146000,4,33,8500,2.5,171.0,12
34,45791,4,31,60894,4.0,463.0,3
25,64800,4,33,22800,5.0,385.0,6
14,271000,4,33,10500,5.4,300.0,20
5,186117,4,15,4000,3.2,240.0,13
50,30900,4,33,54490,2.0,147.0,3
26,117000,4,33,20500,3.5,270.0,11
14,19590,4,3,57000,2.3,275.0,3
27,95000,4,33,10900,5.4,300.0,16
9,92728,4,15,26000,5.3,355.0,7
34,122000,4,33,4700,5.5,493.0,16
23,134207,4,33,5500,2.0,156.0,12
5,80211,4,27,26999,3.0,300.0,10
30,20000,4,15,43000,4.7,454.0,9
9,142792,4,15,24995,5.3,355.0,6
14,25880,2,33,15995,5.0,385.0,10
18,171000,4,15,8999,6.0,325.0,18
15,30761,4,35,36791,1.5,331.6983232435877,2
14,94650,4,42,32500,6.2,385.0,8
5,91900,4,42,18900,4.4,523.0,17
25,36632,4,27,30999,5.0,518.0,6
37,103000,4,19,8500,3.5,306.0,18
40,56000,4,33,25000,3.6,300.0,8
40,70500,4,42,21000,4.8,420.0,9
5,65000,4,27,17999,3.0,300.0,9
4,44000,4,15,28250,2.0,265.0,5
5,39000,4,42,32000,2.0,248.0,5
40,16280,4,42,43500,2.5,365.0,6
29,25000,4,19,28999,2.0,189.0,5
14,102000,4,19,21500,5.0,412.0,10
22,37000,4,27,32000,3.6,285.0,5
49,135000,4,33,8500,4.7,282.0,19
25,84000,4,31,21990,2.0,240.0,9
21,37777,4,33,34000,2.0,247.0,5
49,208864,4,19,6700,2.0,200.0,14
4,39000,5,27,64000,3.0,335.0,2
5,24000,4,27,39999,4.4,567.0,3
27,51855,4,3,49900,3.5,450.0,5
20,110000,4,33,17000,3.7,328.0,12
5,98413,4,27,13349,3.0,300.0,10
34,78200,4,21,28500,4.7,449.0,8
14,51902,4,4,46750,3.5,331.6983232435877,3
34,93500,4,21,18200,3.5,302.0,9
34,45791,4,33,55000,4.0,463.0,5
15,149437,4,15,14000,6.2,420.0,8
49,86000,4,15,12500,4.6,310.0,14
32,57000,4,19,14000,1.3,232.0,15
49,74000,4,42,32000,3.5,295.0,6
5,59203,4,42,23000,2.0,248.0,7
26,65900,4,15,27000,4.6,301.0,9
9,7458,4,19,47500,6.2,455.0,2
14,5500,4,3,35200,3.5,400.0,1
14,61001,4,4,37950,2.3,331.6983232435877,5
22,27989,4,27,39500,3.6,285.0,4
20,71097,4,21,23995,5.6,400.0,7
4,137000,4,33,6500,2.0,211.0,12
34,83315,2,21,16000,2.0,208.0,9
26,96653,4,33,32100,3.5,260.0,6
34,119900,4,15,17500,4.7,429.0,9
14,104000,2,33,21000,6.2,385.0,8
34,67000,4,31,65000,3.0,362.0,7
4,126760,4,33,11500,2.0,211.0,12
5,127600,4,42,19500,4.0,420.0,15
8,225000,4,15,13600,2.5,202.0,11
25,41200,4,33,65000,3.0,340.0,5
34,62662,4,21,19000,1.8,201.0,8
6,112000,4,33,10800,6.0,552.0,14
26,100780,4,33,13000,4.6,380.0,12
15,85000,1,15,21500,6.6,445.0,10
33,22000,4,42,45515,3.8,562.0,7
14,32500,4,3,46500,2.7,325.0,5
22,124756,4,11,4700,2.4,150.0,19
5,13102,4,42,7858,3.0,543.0,0
22,61773,4,28,43389,3.6,331.6983232435877,5
14,120000,2,15,22500,2.0,160.0,8
40,45468,4,19,30000,3.8,355.0,20
37,79893,4,19,27500,3.7,332.0,15
5,103990,4,42,13000,2.0,240.0,11
20,67882,4,21,21990,5.6,400.0,7
25,41500,4,27,24900,3.0,395.0,4
22,115402,4,33,12499,2.5,120.0,17
9,167500,4,15,23500,5.3,355.0,9
15,45617,4,3,28535,6.2,420.0,6
49,94291,4,33,17000,3.5,268.0,13
14,207100,4,33,17900,3.5,365.0,7
34,70312,4,33,15500,3.5,302.0,10
37,161000,4,33,13000,4.0,261.0,19
17,167300,4,7,6250,2.4,190.0,16
34,51700,4,42,32000,4.0,603.0,8
14,94300,2,15,37500,6.2,385.0,8
5,79995,4,33,23995,3.0,300.0,8
14,107750,4,15,33499,3.5,365.0,8
34,174000,4,21,11999,4.6,335.0,12
15,85500,4,33,27350,5.3,355.0,9
26,42000,4,15,14999,4.3,290.0,18
14,18533,4,3,49999,2.3,300.0,4
34,37161,4,32,28251,2.0,331.6983232435877,6
27,69431,4,15,26500,2.7,335.0,5
40,31500,4,19,27890,3.8,355.0,17
9,92000,4,33,30000,5.3,355.0,4
22,57237,4,19,22500,3.6,285.0,22
4,23827,4,42,35999,2.0,252.0,5
20,124000,4,33,21000,3.5,295.0,9
26,80000,4,15,8500,4.7,263.0,16
40,60000,4,33,38000,3.6,310.0,8
49,11400,4,33,31700,4.0,270.0,4
34,18196,4,21,62000,4.0,469.0,4
